"","Unique.Key","Created.Date","Closed.Date","Agency","Complaint.Type","Descriptor","Incident.Zip","Borough","Latitude","Longitude","Created.Date2","Day","Month","Year"
"6711",29667020,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10453","BRONX",40.8554148309183,-73.9135646127686,2015-01-08 00:00:00,"08","01","2015"
"6712",29673419,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10016","MANHATTAN",40.747386778416,-73.9723585362352,2015-01-08 00:00:00,"08","01","2015"
"6713",29667040,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10458","BRONX",40.8648608392666,-73.892481814645,2015-01-08 00:00:00,"08","01","2015"
"6714",29673500,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10454","BRONX",40.8076427978888,-73.9169102192578,2015-01-08 00:00:00,"08","01","2015"
"6715",29667049,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10457","BRONX",40.8524878873123,-73.8956502387411,2015-01-08 00:00:00,"08","01","2015"
"6716",29672972,"01/08/2015 12:00:00 AM","03/11/2015 12:00:00 AM","HPD","ELECTRIC","NO LIGHTING","11210","BROOKLYN",40.6209787092096,-73.9419220095126,2015-01-08 00:00:00,"08","01","2015"
"6717",29667006,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10040","MANHATTAN",40.860758391369,-73.9291209788974,2015-01-08 00:00:00,"08","01","2015"
"6718",29673305,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11224","BROOKLYN",40.577150724694,-74.0009179537524,2015-01-08 00:00:00,"08","01","2015"
"6719",29667010,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11224","BROOKLYN",40.5735877508877,-73.9928547411603,2015-01-08 00:00:00,"08","01","2015"
"6720",29672955,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","ELECTRIC","OUTLET/SWITCH","11205","BROOKLYN",40.6965113995081,-73.9588813843173,2015-01-08 00:00:00,"08","01","2015"
"6721",29667011,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10023","MANHATTAN",40.7771186396979,-73.9759532127622,2015-01-08 00:00:00,"08","01","2015"
"6722",29673066,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10459","BRONX",40.8210069375968,-73.8966498263233,2015-01-08 00:00:00,"08","01","2015"
"6723",29667012,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11216","BROOKLYN",40.6741419500093,-73.9528711301717,2015-01-08 00:00:00,"08","01","2015"
"6724",29673254,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11214","BROOKLYN",40.598368008792,-74.0025422795508,2015-01-08 00:00:00,"08","01","2015"
"6725",29667015,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11385","QUEENS",40.707833462279,-73.8972400843233,2015-01-08 00:00:00,"08","01","2015"
"6726",29673198,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10032","MANHATTAN",40.8332762869169,-73.945440712813,2015-01-08 00:00:00,"08","01","2015"
"6727",29667016,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11225","BROOKLYN",40.6699966612847,-73.9582236271829,2015-01-08 00:00:00,"08","01","2015"
"6728",29673345,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10456","BRONX",40.8360309166572,-73.9162134349618,2015-01-08 00:00:00,"08","01","2015"
"6729",29664240,"01/08/2015 12:00:00 AM","01/22/2015 12:00:00 AM","HPD","PAINT/PLASTER","WALL","10031","MANHATTAN",40.8320204413324,-73.9481121994449,2015-01-08 00:00:00,"08","01","2015"
"6730",29673457,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11221","BROOKLYN",40.6916046447778,-73.9153167317888,2015-01-08 00:00:00,"08","01","2015"
"6731",29667017,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11226","BROOKLYN",40.6454734644362,-73.9623325634956,2015-01-08 00:00:00,"08","01","2015"
"6732",29673030,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11355","QUEENS",40.7505011410884,-73.8230017890465,2015-01-08 00:00:00,"08","01","2015"
"6733",29667019,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10032","MANHATTAN",40.8345097717211,-73.9420861468951,2015-01-08 00:00:00,"08","01","2015"
"6734",29673296,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11215","BROOKLYN",40.6694794368981,-73.9886773177284,2015-01-08 00:00:00,"08","01","2015"
"6735",29667021,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10034","MANHATTAN",40.8690211784124,-73.9225208963145,2015-01-08 00:00:00,"08","01","2015"
"6736",29673268,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10456","BRONX",40.8308713515539,-73.9028498063812,2015-01-08 00:00:00,"08","01","2015"
"6737",29667022,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10452","BRONX",40.8415323411651,-73.9215734835158,2015-01-08 00:00:00,"08","01","2015"
"6738",29672786,"01/08/2015 12:00:00 AM","01/20/2015 12:00:00 AM","HPD","GENERAL","COOKING GAS","11691","QUEENS",40.6043474217717,-73.7557497282797,2015-01-08 00:00:00,"08","01","2015"
"6739",29663777,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10458","BRONX",40.8562903060319,-73.8937428201964,2015-01-08 00:00:00,"08","01","2015"
"6740",29673064,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10030","MANHATTAN",40.8165248516802,-73.9445368031476,2015-01-08 00:00:00,"08","01","2015"
"6741",29667023,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11435","QUEENS",40.7086944813226,-73.816966589165,2015-01-08 00:00:00,"08","01","2015"
"6742",29673404,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10029","MANHATTAN",40.7866758435919,-73.9503250598468,2015-01-08 00:00:00,"08","01","2015"
"6743",29667024,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10128","MANHATTAN",40.7812319446349,-73.9478556873183,2015-01-08 00:00:00,"08","01","2015"
"6744",29673513,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10459","BRONX",40.8201335918559,-73.8960658823366,2015-01-08 00:00:00,"08","01","2015"
"6745",29667025,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11204","BROOKLYN",40.6183330019536,-73.9875477491082,2015-01-08 00:00:00,"08","01","2015"
"6746",29673547,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10456","BRONX",40.8332729169445,-73.8995759207694,2015-01-08 00:00:00,"08","01","2015"
"6747",29667027,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10029","MANHATTAN",40.7918776407143,-73.9454276912165,2015-01-08 00:00:00,"08","01","2015"
"6748",29673248,"01/08/2015 12:00:00 AM","01/16/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10012","MANHATTAN",40.7244631342647,-74.0029619839777,2015-01-08 00:00:00,"08","01","2015"
"6749",29667028,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10453","BRONX",40.8490198001645,-73.9174910767527,2015-01-08 00:00:00,"08","01","2015"
"6750",29673352,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11238","BROOKLYN",40.6728069312906,-73.9571872370576,2015-01-08 00:00:00,"08","01","2015"
"6751",29667029,"01/08/2015 12:00:00 AM","01/16/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10467","BRONX",40.8775571606658,-73.8729452664743,2015-01-08 00:00:00,"08","01","2015"
"6752",29672901,"01/08/2015 12:00:00 AM","01/08/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10011","MANHATTAN",40.7391969781728,-73.9970662296129,2015-01-08 00:00:00,"08","01","2015"
"6753",29667030,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11226","BROOKLYN",40.6549741704833,-73.9573680700081,2015-01-08 00:00:00,"08","01","2015"
"6754",29673240,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10027","MANHATTAN",40.8124418345624,-73.953275341001,2015-01-08 00:00:00,"08","01","2015"
"6755",29667032,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11206","BROOKLYN",40.6961769227793,-73.9357403108315,2015-01-08 00:00:00,"08","01","2015"
"6756",29673508,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11375","QUEENS",40.7357493748408,-73.8532107502099,2015-01-08 00:00:00,"08","01","2015"
"6757",29667033,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11226","BROOKLYN",40.6411980864591,-73.9573300290014,2015-01-08 00:00:00,"08","01","2015"
"6758",29673456,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10460","BRONX",40.837280979494,-73.88567443877,2015-01-08 00:00:00,"08","01","2015"
"6759",29667034,"01/08/2015 12:00:00 AM","01/16/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10014","MANHATTAN",40.7347285486655,-74.0014721993206,2015-01-08 00:00:00,"08","01","2015"
"6760",29673578,"01/08/2015 12:00:00 AM","01/22/2015 12:00:00 AM","HPD","OUTSIDE BUILDING","ROOFING","10031","MANHATTAN",40.8320204413324,-73.9481121994449,2015-01-08 00:00:00,"08","01","2015"
"6761",29667035,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11226","BROOKLYN",40.6431496198205,-73.9504607391771,2015-01-08 00:00:00,"08","01","2015"
"6762",29673157,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11229","BROOKLYN",40.6103921566515,-73.9543459753176,2015-01-08 00:00:00,"08","01","2015"
"6763",29667252,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11226","BROOKLYN",40.6537087365917,-73.9571274139967,2015-01-08 00:00:00,"08","01","2015"
"6764",29673423,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10468","BRONX",40.864459486847,-73.9009822059848,2015-01-08 00:00:00,"08","01","2015"
"6765",29667036,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10023","MANHATTAN",40.7771763084654,-73.9760940065823,2015-01-08 00:00:00,"08","01","2015"
"6766",29673080,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11207","BROOKLYN",40.6681335760691,-73.8978023050861,2015-01-08 00:00:00,"08","01","2015"
"6767",29667037,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11238","BROOKLYN",40.6730398553876,-73.9640942570668,2015-01-08 00:00:00,"08","01","2015"
"6768",29673465,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11229","BROOKLYN",40.6069244516001,-73.9588933443752,2015-01-08 00:00:00,"08","01","2015"
"6769",29653544,"01/08/2015 12:00:00 AM","01/08/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10040","MANHATTAN",40.8590887241246,-73.9276875715826,2015-01-08 00:00:00,"08","01","2015"
"6770",29673315,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10032","MANHATTAN",40.8360851464658,-73.9419076978997,2015-01-08 00:00:00,"08","01","2015"
"6771",29667041,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10472","BRONX",40.8304795604319,-73.8562250293595,2015-01-08 00:00:00,"08","01","2015"
"6772",29673535,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10460","BRONX",40.8524178653577,-73.8827566456501,2015-01-08 00:00:00,"08","01","2015"
"6773",29667042,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10467","BRONX",40.8810794379421,-73.8841743108935,2015-01-08 00:00:00,"08","01","2015"
"6774",29673585,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11693","QUEENS",40.5854992512851,-73.8181575004986,2015-01-08 00:00:00,"08","01","2015"
"6775",29667043,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11224","BROOKLYN",40.5775832763269,-73.9838799076579,2015-01-08 00:00:00,"08","01","2015"
"6776",29673228,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11213","BROOKLYN",40.6697617083166,-73.93660568292,2015-01-08 00:00:00,"08","01","2015"
"6777",29667044,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11434","QUEENS",40.6656224711766,-73.7718794512268,2015-01-08 00:00:00,"08","01","2015"
"6778",29672909,"01/08/2015 12:00:00 AM","01/08/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10012","MANHATTAN",40.7291127630462,-73.9975068529389,2015-01-08 00:00:00,"08","01","2015"
"6779",29667045,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11691","QUEENS",40.5984319202195,-73.7542553551195,2015-01-08 00:00:00,"08","01","2015"
"6780",29673093,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10472","BRONX",40.8330072990993,-73.8724340861964,2015-01-08 00:00:00,"08","01","2015"
"6781",29664765,"01/08/2015 12:00:00 AM","02/05/2015 12:00:00 AM","HPD","WATER LEAK","SLOW LEAK","11216","BROOKLYN",40.6764867786459,-73.9425334188309,2015-01-08 00:00:00,"08","01","2015"
"6782",29672870,"01/08/2015 12:00:00 AM","01/16/2015 12:00:00 AM","HPD","GENERAL","CABINET","11226","BROOKLYN",40.6433702234703,-73.9466085495533,2015-01-08 00:00:00,"08","01","2015"
"6783",29667046,"01/08/2015 12:00:00 AM","01/08/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10031","MANHATTAN",40.827435531136,-73.9515773733137,2015-01-08 00:00:00,"08","01","2015"
"6784",29673400,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11230","BROOKLYN",40.6243062000317,-73.9561124225552,2015-01-08 00:00:00,"08","01","2015"
"6785",29667047,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10468","BRONX",40.8707663484146,-73.9004557670793,2015-01-08 00:00:00,"08","01","2015"
"6786",29673231,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10452","BRONX",40.8338203601632,-73.9267465616573,2015-01-08 00:00:00,"08","01","2015"
"6787",29667048,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11219","BROOKLYN",40.6256155370648,-74.004027519668,2015-01-08 00:00:00,"08","01","2015"
"6788",29673197,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10034","MANHATTAN",40.8685352762629,-73.9184069167246,2015-01-08 00:00:00,"08","01","2015"
"6789",29667050,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10029","MANHATTAN",40.796443027435,-73.9364705998807,2015-01-08 00:00:00,"08","01","2015"
"6790",29673037,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10457","BRONX",40.8506254932014,-73.8854093228518,2015-01-08 00:00:00,"08","01","2015"
"6791",29667051,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10009","MANHATTAN",40.7224944059698,-73.9866408006055,2015-01-08 00:00:00,"08","01","2015"
"6792",29673330,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10306","STATEN ISLAND",40.5625000408276,-74.1139848856891,2015-01-08 00:00:00,"08","01","2015"
"6793",29667052,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10036","MANHATTAN",40.7579980362835,-73.9892181480325,2015-01-08 00:00:00,"08","01","2015"
"6794",29673247,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10031","MANHATTAN",40.8276972270503,-73.9474723901963,2015-01-08 00:00:00,"08","01","2015"
"6795",29667053,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11222","BROOKLYN",40.7271397220316,-73.9506688968358,2015-01-08 00:00:00,"08","01","2015"
"6796",29673219,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11367","QUEENS",40.7246981605575,-73.8180338365893,2015-01-08 00:00:00,"08","01","2015"
"6797",29663958,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10451","BRONX",40.8257513751129,-73.9232578003742,2015-01-08 00:00:00,"08","01","2015"
"6798",29673449,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11210","BROOKLYN",40.6260232245927,-73.9467413075762,2015-01-08 00:00:00,"08","01","2015"
"6799",29667054,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10034","MANHATTAN",40.8640602176717,-73.9247139631351,2015-01-08 00:00:00,"08","01","2015"
"6800",29672895,"01/08/2015 12:00:00 AM","04/12/2015 12:00:00 AM","HPD","GENERAL","COOKING GAS","10032","MANHATTAN",40.8379909747964,-73.9439262223323,2015-01-08 00:00:00,"08","01","2015"
"6801",29667055,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11207","BROOKLYN",40.6575934338195,-73.8975949941292,2015-01-08 00:00:00,"08","01","2015"
"6802",29673406,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10456","BRONX",40.829252890411,-73.9144044000797,2015-01-08 00:00:00,"08","01","2015"
"6803",29667056,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11224","BROOKLYN",40.578168900674,-74.0058641939579,2015-01-08 00:00:00,"08","01","2015"
"6804",29673195,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11368","QUEENS",40.7380264177835,-73.8611733349731,2015-01-08 00:00:00,"08","01","2015"
"6805",29667058,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11233","BROOKLYN",40.6728803723839,-73.9239996851191,2015-01-08 00:00:00,"08","01","2015"
"6806",29673422,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11207","BROOKLYN",40.6713543275143,-73.8844880575924,2015-01-08 00:00:00,"08","01","2015"
"6807",29667060,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11416","QUEENS",40.6810151576567,-73.8547301371273,2015-01-08 00:00:00,"08","01","2015"
"6808",29673474,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10457","BRONX",40.8447892098432,-73.8929009869132,2015-01-08 00:00:00,"08","01","2015"
"6809",29667061,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11226","BROOKLYN",40.6411980864591,-73.9573300290014,2015-01-08 00:00:00,"08","01","2015"
"6810",29673337,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11238","BROOKLYN",40.6879377328218,-73.9617604939165,2015-01-08 00:00:00,"08","01","2015"
"6811",29667062,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11226","BROOKLYN",40.6542049591532,-73.9489748993307,2015-01-08 00:00:00,"08","01","2015"
"6812",29673201,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10009","MANHATTAN",40.7280984052192,-73.9809859839092,2015-01-08 00:00:00,"08","01","2015"
"6813",29667063,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10472","BRONX",40.8250996854953,-73.8774174451416,2015-01-08 00:00:00,"08","01","2015"
"6814",29672845,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","DOHMH","Rodent","Condition Attracting Rodents","11361","QUEENS",40.7631433864841,-73.7828443738327,2015-01-08 00:00:00,"08","01","2015"
"6815",29667069,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10468","BRONX",40.8612874826912,-73.9086909207879,2015-01-08 00:00:00,"08","01","2015"
"6816",29673580,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10456","BRONX",40.8295912325116,-73.9192387980082,2015-01-08 00:00:00,"08","01","2015"
"6817",29667070,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11208","BROOKLYN",40.6682524136824,-73.876267415659,2015-01-08 00:00:00,"08","01","2015"
"6818",29673405,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10032","MANHATTAN",40.8344767952419,-73.9420066732712,2015-01-08 00:00:00,"08","01","2015"
"6819",29662531,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10039","MANHATTAN",40.8238143916237,-73.9382835681685,2015-01-08 00:00:00,"08","01","2015"
"6820",29673084,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11217","BROOKLYN",40.686852307497,-73.9779905572192,2015-01-08 00:00:00,"08","01","2015"
"6821",29667071,"01/08/2015 12:00:00 AM","01/08/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10467","BRONX",40.8818638288018,-73.8835871004662,2015-01-08 00:00:00,"08","01","2015"
"6822",29673244,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11221","BROOKLYN",40.691550006174,-73.9277719127793,2015-01-08 00:00:00,"08","01","2015"
